"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1.Yes","HOME_VAL","MSTATUS.Yes","SEX.z_F","EDUCATION..High.School","EDUCATION.Bachelors","EDUCATION.Masters","EDUCATION.PhD","JOB.Clerical","JOB.Doctor","JOB.Home.Maker","JOB.Lawyer","JOB.Manager","JOB.Professional","JOB.Student","JOB.z_Blue.Collar","TRAVTIME","CAR_USE.Private","BLUEBOOK","TIF","CAR_TYPE.Minivan","CAR_TYPE.Panel.Truck","CAR_TYPE.Sports.Car","CAR_TYPE.Van","CAR_TYPE.z_SUV","RED_CAR.yes","OLDCLAIM","CLM_FREQ","REVOKED.Yes","MVR_PTS","CAR_AGE","URBANICITY.Highly.Urban..Urban"
"6299",1,3966,0,33,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52,0,673,7,0,0,1,0,0,0,15,1,0,0,9,1
"2127",0,0,0,48,0,11,864,0,4362,1,0,0,1,0,0,0,0,0,0,0,1,0,0,36,1,934,5,0,0,0,1,0,1,1,0,0,0,7,1
"4036",1,3226,0,57,0,16,4149,0,2538,1,0,0,1,0,0,0,0,0,0,0,1,0,0,41,0,1186,1,0,0,0,1,0,1,1,0,0,5,6,1
"5729",0,0,0,55,0,8,1,0,1204,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,1,1166,1,0,0,0,1,0,0,2199,3,0,4,1,1
"168",0,0,0,55,0,16,1314,0,4560,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0,1325,10,0,1,0,0,0,0,1,0,0,3,19,1
"195",0,0,0,46,0,5,339,0,4195,1,1,0,0,1,0,0,0,0,0,1,0,0,0,39,1,221,3,0,0,0,0,1,0,1,0,0,0,17,1
"4473",0,0,0,67,0,15,4148,0,2242,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,1,1193,1,0,0,0,0,1,0,453,1,0,0,13,0
"4968",1,8199,0,25,1,11,2396,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,0,23,4,0,0,0,0,0,1,1,0,0,0,5,1
"5858",0,0,0,53,0,12,2742,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,0,1979,10,0,0,0,0,0,0,1,0,0,0,1,0
"5575",1,1741.3130626,0,51,0,4,5071,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,53,1,1251,7,0,0,0,0,1,0,2630,3,0,3,17,1
"3153",0,0,0,26,0,0,2,0,4696,0,1,1,0,0,0,0,0,1,0,0,0,0,0,22,1,1,4,0,0,0,0,1,0,1,0,0,0,1,0
"1442",0,0,0,43,0,6,4770,0,1245,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,766,6,1,0,0,0,0,1,1,0,0,0,10,1
"2700",0,0,0,33,1,9,3637,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,12,1,2740,4,0,0,1,0,0,0,1,0,0,0,15,0
"4368",1,26243.507804,0,50,1,15,4637,0,2009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16,1,2145,1,1,0,0,0,0,0,1,0,0,1,1,1
"3048",0,0,0,46,0,10,2101,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,2326,13,0,1,0,0,0,0,1,0,0,0,16,1
"1880",0,0,1,39,1,13,5699,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,26,1,34,3,0,0,0,0,1,0,1099,1,0,1,11,1
"5262",1,4262,0,44,0,6,1970,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,14,1,685,4,0,0,0,0,1,0,1182,1,1,7,19,1
"4146",0,0,0,39,0,10,2995,0,1036,1,1,0,0,0,1,0,0,0,1,0,0,0,0,24,1,638,11,0,0,0,0,1,0,1,0,0,1,19,1
"2906",0,0,0,37,0,10,395,0,110,1,1,1,0,0,0,1,0,0,0,0,0,0,0,23,1,820,4,0,0,1,0,0,0,1,0,0,2,7,1
"2201",1,3776,0,58,0,9,2237,0,1365,1,0,0,0,0,0,1,0,0,0,0,0,0,0,52,1,1066,1,1,0,0,0,0,1,1,0,1,3,8,1
"4370",0,0,0,53,0,10,4118,0,2370,1,0,0,0,1,0,0,0,0,0,0,1,0,0,19,1,1,1,1,0,0,0,0,0,1,0,0,0,13,1
"22",0,0,0,48,0,14,6481,0,3656,1,1,0,0,1,0,0,0,0,1,0,0,0,0,36,1,128,6,0,0,0,0,1,0,2591,1,0,5,14,1
"5546",0,0,0,48,0,8,5756,0,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,1,27,0,1881,1,0,1,0,0,0,0,1,0,0,2,6,0
"6071",0,0,0,51,0,0,2,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,36,1,2547,1,0,0,0,0,1,0,1,0,0,1,4,0
"2295",0,0,1,36,2,12,1142,0,358,1,1,1,0,0,0,1,0,0,0,0,0,0,0,16,1,1422,6,0,0,1,0,0,0,1,0,0,1,1,1
"382",0,0,0,34,3,12,6144,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,56,1,1070,1,0,0,0,0,1,0,1,0,0,0,8,0
"6076",1,1923,0,42,0,6,5637,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38,0,2304,3,0,1,0,0,0,1,446,3,1,1,8,1
"4502",0,0,0,38,0,7,982,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,24,1,913,9,0,0,0,0,1,0,1,0,0,1,16,0
"2196",0,0,0,44,0,12,525,0,3914,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,1676,4,0,1,0,0,0,0,1,0,0,0,6,1
"4211",0,0,0,52,0,12,4878,0,2874,1,1,0,0,1,0,0,0,0,1,0,0,0,0,29,1,2085,6,1,0,0,0,0,0,1,0,0,5,9,1
"4698",1,3595,0,53,0,14,3817,0,1048,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,2661,10,1,0,0,0,0,1,1,0,0,0,1,1
"5559",1,7111,0,49,0,6,4633,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,1281,1,0,1,0,0,0,1,31,1,0,5,1,1
"884",0,0,0,42,0,11,6501,0,3649,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40,1,951,6,0,0,0,1,0,0,1,0,1,0,17,1
"3786",0,0,0,34,1,15,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,24,1,374,12,0,0,0,0,1,0,415,2,0,4,1,1
"6256",0,0,0,48,0,13,4835,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,37,1,964,6,1,0,0,0,0,0,1,0,0,1,15,1
"5829",0,0,0,45,3,14,2146,0,463,1,1,1,0,0,0,1,0,0,0,0,0,0,0,67,1,295,4,0,0,0,0,1,0,1,0,0,0,1,0
"4952",0,0,0,46,0,13,4809,0,2275,1,0,0,1,0,0,0,0,0,0,0,1,0,0,30,0,1116,1,0,0,0,1,0,0,1,0,0,0,11,0
"3800",0,0,0,49,0,1,2761,0,1087,1,0,0,0,1,0,0,0,0,1,0,0,0,0,23,1,584,1,1,0,0,0,0,0,1,0,0,0,9,1
"937",1,6250,0,37,0,10,4238,0,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,2664,6,0,0,0,0,0,0,1203,2,1,0,1,1
"2385",1,2297,0,38,0,8,4060,0,2274,1,1,0,0,0,0,0,0,0,0,0,1,0,0,56,0,2288,3,0,1,0,0,0,0,277,2,0,4,10,1
"1474",0,0,0,50,0,0,2,0,4986,0,1,0,1,0,0,0,0,1,0,0,0,0,0,50,1,41,6,0,0,0,0,1,0,1,0,0,0,7,0
"3714",0,0,0,51,0,12,5693,0,3269,0,1,0,0,1,0,0,0,0,0,0,1,0,0,35,1,1241,7,1,0,0,0,0,0,1,0,0,0,21,1
"1596",0,0,0,34,3,14,2512,0,1034,1,1,1,0,0,0,0,0,0,0,0,0,0,1,16,1,284,1,0,0,0,0,1,0,1,0,0,0,5,0
"3420",1,4049,0,49,0,9,5550,0,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,2440,7,0,0,0,0,0,0,1,0,0,0,1,1
"5338",1,4667,0,50,0,12,5222,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,362,1,1,0,0,0,0,1,1,0,0,0,13,1
"5548",0,0,0,30,4,0,2,0,4785,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40,1,530,10,1,0,0,0,0,0,1,0,0,0,1,0
"2809",0,0,2,51,0,13,4180,0,2435,1,1,0,0,0,0,0,0,0,0,0,0,0,1,49,1,1073,5,1,0,0,0,0,0,1,0,0,0,1,1
"3738",0,0,0,42,0,10,1011,0,151,1,1,0,0,0,0,0,0,1,0,0,0,0,0,25,1,322,13,0,0,0,0,1,0,843,3,0,0,1,1
"5005",1,5626,2,44,2,13,436,0,3892,1,1,0,1,0,0,0,0,0,0,1,0,0,0,32,1,645,1,0,0,1,0,0,0,1578,2,0,1,7,1
"5557",1,5097,0,57,0,12,5246,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,0,1900,17,0,1,0,0,0,0,1,0,0,0,10,1
"5929",0,0,0,34,1,10,1790,0,4855,1,1,0,0,0,0,1,0,0,0,0,0,0,0,42,1,2696,1,1,0,0,0,0,0,1,0,0,0,5,1
"3485",1,599,0,34,3,14,4309,0,1743,1,0,0,1,0,0,1,0,0,0,0,0,0,0,58,1,2491,6,1,0,0,0,0,1,1,0,0,0,5,1
"1576",0,0,0,40,1,4,1826,0,982,1,0,0,0,0,0,1,0,0,0,0,0,0,0,37,1,1,6,1,0,0,0,0,0,1,0,0,0,8,1
"76",0,0,0,30,1,10,1369,1,658,0,1,1,0,0,0,0,0,0,0,0,0,0,1,50,1,251,13,1,0,0,0,0,0,1,0,0,0,6,0
"5804",0,0,0,48,0,10,2350,0,1068,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18,1,1485,6,1,0,0,0,0,1,963,3,0,0,1,1
"4074",0,0,0,36,0,10,1014,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37,1,716,1,0,0,0,1,0,1,1,0,0,2,8,1
"5437",0,0,2,43,3,13,3760,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,85,0,2438,21,0,0,1,0,0,0,1,0,0,0,11,0
"4672",1,4259,0,31,1,12,2689,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17,1,2240,6,0,0,1,0,0,0,1,0,0,0,5,1
"42",0,0,0,41,0,10,2612,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,1,1037,4,1,0,0,0,0,0,1,0,0,0,1,0
"2667",0,0,1,47,0,12,2632,0,718,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28,1,2776,1,0,0,0,0,1,0,1,0,0,0,7,0
"2925",0,0,0,49,0,9,486,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52,0,783,11,0,0,0,1,0,1,1,0,0,1,10,0
"4068",0,0,0,28,1,7,2538,0,638,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20,0,818,1,1,0,0,0,0,0,2620,2,0,4,1,1
"4139",0,0,0,44,2,14,2789,0,466,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,783,1,1,0,0,0,0,0,1,0,0,0,8,1
"2537",1,2037,1,53,2,9,2324,0,714,1,0,1,0,0,0,1,0,0,0,0,0,0,0,34,1,475,3,1,0,0,0,0,1,1,0,0,0,1,1
"6260",0,0,0,47,0,13,1333,0,4421,1,1,0,0,0,1,0,1,0,0,0,0,0,0,41,1,2191,1,0,0,0,1,0,0,1,0,0,0,17,1
"4118",0,0,0,46,0,12,1,0,2441,1,1,0,0,1,0,0,0,0,0,0,1,0,0,53,1,1493,6,1,0,0,0,0,0,1156,1,1,3,17,1
"1994",0,0,0,48,0,8,2920,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,43,1,2507,6,0,0,1,0,0,0,817,3,0,4,1,1
"5435",0,0,3,45,3,15,2561,0,986,1,0,1,0,0,0,1,0,0,0,0,0,0,0,34,0,2713,1,0,0,0,0,0,1,1948,1,0,5,1,1
"3415",0,0,0,48,0,10,326,0,4222,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13,0,779,1,0,0,0,1,0,0,986,3,0,3,11,1
"4418",1,1550,0,47,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,26,1,2424,6,0,0,1,0,0,0,1,0,0,4,1,1
"2657",1,6571,0,41,0,9,1415,0,4597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,1591,1,0,1,0,0,0,1,1,0,0,0,15,1
"3145",0,0,1,45,1,11,5703,1,3227,0,1,0,1,0,0,0,0,0,0,0,0,0,1,23,0,1,4,0,0,1,0,0,0,2449,2,0,5,6,1
"1367",0,0,0,48,0,14,3329,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,1583,6,0,1,0,0,0,1,1543,2,0,3,1,0
"6327",0,0,0,55,0,12,2142,0,1657,1,0,0,0,1,0,0,0,0,0,1,0,0,0,28,0,1639,9,0,1,0,0,0,0,1,0,0,1,15,1
"2765",1,856,0,39,0,10,5918,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,0,2375,1,0,0,0,0,1,0,1,0,1,2,10,1
"1706",0,0,0,38,0,13,1685,0,5098,1,1,1,0,0,0,1,0,0,0,0,0,0,0,18,1,1763,9,0,0,1,0,0,0,1,0,0,0,1,1
"248",0,0,0,29,1,11,3951,0,2073,1,1,0,1,0,0,0,0,0,0,0,0,0,1,40,0,63,1,0,0,0,0,1,0,430,3,1,9,9,1
"2979",1,4390,0,60,0,15,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,24,1,95,6,0,0,0,0,1,0,2403,1,0,4,4,1
"4877",1,5270,0,27,3,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,16,0,499,7,0,0,0,0,1,0,1216,1,1,4,8,1
"41",0,0,0,43,0,13,5529,0,3467,1,1,0,1,0,0,0,0,0,0,1,0,0,0,40,1,1306,1,0,0,1,0,0,0,1,0,0,0,8,1
"1856",1,4847,1,43,1,8,1645,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,1507,6,0,1,0,0,0,1,1,0,0,1,15,1
"4770",1,5152,0,43,0,11,5741,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,33,0,385,4,1,0,0,0,0,0,1,0,0,2,6,1
"4266",0,0,0,44,1,5,2518,1,1799,0,1,0,0,0,0,1,0,0,0,0,0,0,0,45,1,506,1,1,0,0,0,0,0,2472,1,0,1,6,1
"3965",0,0,0,48,0,11,3716,0,1288,1,0,0,1,0,0,0,0,0,0,0,1,0,0,35,0,1467,13,0,1,0,0,0,1,1,0,0,0,7,1
"160",0,0,0,56,0,0,2,0,34,1,1,0,1,0,0,0,0,1,0,0,0,0,0,29,1,1696,13,0,0,0,0,1,0,734,2,0,0,9,1
"3068",0,0,0,49,0,12,532,0,3533,1,1,0,1,0,0,0,0,0,0,0,1,0,0,52,0,1763,1,0,0,0,0,0,0,1,0,0,1,13,1
"852",0,0,0,49,0,11,6597,0,4019,1,0,0,0,1,0,0,0,0,1,0,0,0,0,48,1,36,6,1,0,0,0,0,0,1,0,0,0,16,1
"3835",1,6031,0,49,0,6,4633,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1,419,1,1,0,0,0,0,1,1,0,1,0,1,1
"1086",0,0,0,38,4,19,2461,0,553,1,1,1,0,0,0,1,0,0,0,0,0,0,0,15,1,2632,3,0,0,0,0,1,0,1,0,0,2,4,0
"2513",0,0,0,38,0,9,1957,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,43,1,533,13,1,0,0,0,0,0,1,0,0,2,1,0
"5055",0,0,0,37,0,9,1480,0,5064,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36,1,2320,6,1,0,0,0,0,0,2598,1,0,3,7,1
"3929",0,0,0,62,0,17,4827,0,3013,1,1,0,0,0,1,0,1,0,0,0,0,0,0,30,1,456,11,0,0,1,0,0,0,1,0,0,0,9,1
"3623",0,0,0,51,0,13,1542,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,51,1,2289,10,0,0,0,1,0,0,1,0,0,1,20,1
"461",0,0,0,48,0,14,5493,0,3863,1,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,582,4,1,0,0,0,0,0,1,0,0,0,1,0
"686",0,0,0,39,0,10,2543,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,523,22,0,0,0,0,1,0,2633,1,0,4,7,1
"4832",1,2188,0,37,0,0,2,0,4900,1,1,0,0,0,0,0,0,0,0,0,0,1,0,40,0,2342,1,0,0,1,0,0,0,2053,1,0,0,8,1
"3134",0,0,0,50,0,14,5877,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,44,0,569,1,1,0,0,0,0,1,198,1,0,6,7,1
"4423",0,0,0,55,0,15,1197,0,4596,1,0,0,0,0,1,0,1,0,0,0,0,0,0,40,1,830,3,0,0,0,1,0,1,1,0,0,0,18,1
"6391",0,0,0,45,2,13,1115,0,4510,1,1,0,0,1,0,0,0,0,1,0,0,0,0,21,1,1101,6,1,0,0,0,0,0,1,0,0,2,16,1
"4017",0,0,1,44,3,15,4302,0,2529,1,1,0,0,0,0,0,0,0,0,0,0,0,1,33,0,1237,1,0,0,0,0,1,0,1,0,0,0,1,0
"2261",1,2519,0,39,0,12,2674,0,1796,0,0,0,1,0,0,1,0,0,0,0,0,0,0,44,1,2539,1,0,0,0,0,0,0,1,0,1,4,11,0
"3413",0,0,0,43,2,9,4800,1,1438,0,1,0,1,0,0,0,0,0,0,1,0,0,0,24,1,934,3,0,0,1,0,0,0,1370,1,0,6,11,1
"5505",0,0,0,44,1,11,1968,0,4751,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45,0,1459,4,0,1,0,0,0,0,1,0,0,0,12,1
"1742",0,0,0,54,0,15,4019,0,2444,1,0,1,0,0,0,0,0,0,0,0,0,0,1,31,0,2485,7,0,0,0,0,0,0,1,0,0,0,4,0
"212",0,0,0,57,0,8,1,0,3327,1,1,0,1,0,0,0,0,0,0,0,0,0,1,41,0,2008,1,1,0,0,0,0,0,1,0,0,2,9,1
"578",0,0,0,50,0,12,6332,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,0,581,13,1,0,0,0,0,1,1,0,0,3,11,0
"521",0,0,0,45,0,13,2610,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,49,1,2251,10,0,0,1,0,0,0,1,0,0,1,6,1
"536",0,0,0,39,0,5,716,0,3925,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2357,1,0,0,0,0,1,0,1,0,0,2,10,0
"1725",0,0,1,58,1,15,1,0,970,1,1,0,0,0,1,0,0,1,0,0,0,0,0,32,0,1610,4,0,0,0,0,0,0,1,0,0,0,18,0
"6463",1,7907,2,44,2,13,2,0,4799,1,1,1,0,0,0,0,0,1,0,0,0,0,0,40,1,205,7,0,0,0,0,1,0,1275,2,1,2,6,1
"3763",1,32363.241752,0,68,0,10,5590,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,47,1,606,4,0,0,0,0,1,0,1,0,0,0,15,0
"4344",0,0,0,55,0,13,1590,0,1151,1,1,0,0,1,0,0,0,0,1,0,0,0,0,63,1,1250,11,0,0,0,0,1,0,1,0,0,2,21,1
"3076",0,0,0,42,2,9,5811,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,126,1,0,0,0,0,1,0,1,0,0,1,10,0
"738",0,0,0,37,1,11,4249,0,1588,1,1,0,0,1,0,0,0,0,1,0,0,0,0,46,1,915,4,0,0,0,0,1,0,349,1,0,0,17,1
"2259",1,5013,0,36,0,11,2730,0,1000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,56,0,2648,9,0,0,0,0,0,1,2535,2,0,2,1,1
"247",1,5075,0,50,0,13,1663,0,115,1,1,0,0,1,0,0,0,1,0,0,0,0,0,63,1,64,13,0,0,1,0,0,0,648,2,1,2,11,1
"577",0,0,0,43,4,11,5169,0,3496,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,914,10,0,0,0,1,0,1,1,0,0,0,7,1
"2060",0,0,0,56,0,13,209,0,3993,1,0,0,1,0,0,0,0,0,0,0,1,0,0,49,0,1699,1,0,1,0,0,0,1,1,0,0,3,11,1
"4827",1,7531,0,41,0,3,6042,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,36,1,2408,1,0,0,1,0,0,0,756,2,1,4,21,1
"4441",1,5013,0,42,0,7,1220,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,39,1,647,6,0,0,0,0,1,0,1490,3,0,0,13,1
"1800",0,0,0,33,1,14,4071,1,1699,0,1,0,1,0,0,0,0,0,0,0,1,0,0,23,1,24,4,1,0,0,0,0,0,1518,1,0,4,7,1
"4624",1,1803.9393064,0,38,2,8,3663,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,0,2427,1,0,0,0,0,1,0,1,0,0,1,6,1
"4409",0,0,0,39,0,11,1145,0,514,0,1,1,0,0,0,1,0,0,0,0,0,0,0,20,1,2488,9,0,0,0,0,1,0,1,0,0,0,1,0
"6297",0,0,2,38,3,15,1153,0,61,1,0,1,0,0,0,0,0,0,0,0,0,0,1,38,1,2788,6,1,0,0,0,0,1,2855,2,0,6,7,1
"5932",1,4136,1,43,2,10,3277,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,1,778,10,0,0,0,0,1,0,1,0,0,0,1,1
"6090",1,7345,0,40,0,11,2417,0,1305,1,1,0,0,0,0,1,0,0,0,0,0,0,0,41,1,2737,1,0,0,1,0,0,0,1,0,1,1,1,1
"5452",1,4367,0,36,0,10,1164,0,462,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,2485,1,0,0,0,0,0,1,1,0,0,3,1,0
"6274",0,0,0,56,1,11,3833,0,1208,1,1,0,1,0,0,0,0,1,0,0,0,0,0,22,1,321,4,0,0,0,0,1,0,1,0,0,5,1,0
"2605",1,2899,0,36,0,10,2341,0,834,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,1317,4,0,1,0,0,0,1,68,2,0,5,11,1
"3007",0,0,0,35,0,12,219,0,4023,1,1,0,1,0,0,0,0,0,0,1,0,0,0,40,1,837,1,0,0,0,0,0,0,389,1,0,6,1,1
"5126",1,56399.753872,0,44,2,15,1268,0,512,1,1,0,0,0,0,0,0,1,0,0,0,0,0,37,1,2766,1,0,0,0,0,1,0,499,1,0,0,1,1
"5512",0,0,0,51,0,10,574,0,4238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,839,4,0,0,0,1,0,1,2707,3,0,7,16,1
"157",0,0,0,52,0,11,529,0,4111,0,1,0,1,0,0,0,0,0,0,0,1,0,0,28,1,1179,6,0,0,1,0,0,0,1,0,0,0,11,0
"2076",1,1283,0,45,1,10,156,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,43,1,961,6,1,0,0,0,0,0,1,0,0,0,17,1
"2026",0,0,0,33,3,11,2238,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,1,2226,10,0,0,1,0,0,0,1,0,0,0,6,0
"4168",1,4890,0,50,0,10,4098,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,35,0,2632,11,0,0,0,0,1,0,635,1,0,5,12,1
"2347",0,0,0,51,0,14,117,0,3938,1,0,0,0,1,0,0,0,0,0,0,1,0,0,28,1,2017,11,1,0,0,0,0,1,652,3,0,0,19,1
"2030",0,0,1,36,2,14,1716,0,308,1,0,0,0,0,0,1,0,0,0,0,0,0,0,23,1,2694,6,0,0,0,0,0,0,1300,1,1,7,1,1
"2728",0,0,0,44,1,10,5219,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,47,1,304,1,0,0,0,0,1,0,1,0,0,0,10,0
"359",0,0,0,33,3,12,3613,0,1255,1,0,1,0,0,0,0,0,0,0,0,0,0,1,47,1,2420,10,1,0,0,0,0,0,1,0,0,1,5,1
"5172",0,0,0,32,1,10,2972,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,2644,10,1,0,0,0,0,0,2055,2,0,0,1,1
"3500",0,0,0,51,0,6,5337,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,905,6,0,0,0,1,0,1,2082,2,0,6,8,1
"618",1,5378,1,42,1,12,5315,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,37,1,300,10,0,0,1,0,0,0,1991,2,0,2,10,1
"2576",0,0,0,46,0,11,5909,0,2850,1,0,0,1,0,0,0,0,0,0,1,0,0,0,19,1,917,4,0,0,0,1,0,0,1,0,1,0,15,1
"1027",1,4809,0,40,0,0,2,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,56,1,2347,1,0,0,1,0,0,0,1,0,0,0,1,1
"1902",0,0,0,53,0,13,6398,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1,627,1,1,0,0,0,0,1,1,0,0,2,9,0
"1493",0,0,0,35,1,12,2679,0,1412,1,1,0,0,0,0,1,0,0,0,0,0,0,0,52,1,1110,11,1,0,0,0,0,0,1,0,0,0,6,0
"1002",0,0,0,42,0,12,139,0,4283,1,0,0,0,1,0,0,0,0,1,0,0,0,0,51,1,601,1,1,0,0,0,0,0,1,0,0,0,17,1
"1717",0,0,0,26,1,0,1756,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,17,1,353,1,1,0,0,0,0,0,1,0,0,0,4,1
"2432",1,978.35138072,0,51,0,10,4925,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,1,2458,6,0,0,0,0,0,0,1,0,0,0,1,1
"5167",0,0,0,66,0,12,6009,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,1,2788,10,0,0,0,0,1,1,1975,1,0,0,13,1
"5276",0,0,0,37,3,14,1254,1,290,0,1,0,0,0,0,0,0,1,0,0,0,0,0,47,1,2345,6,0,0,0,0,1,0,2564,1,0,6,1,0
"276",1,4700,0,38,0,14,43,0,4811,1,0,1,0,0,0,1,0,0,0,0,0,0,0,33,1,2435,1,1,0,0,0,0,0,1911,1,0,4,5,1
"3407",0,0,0,51,0,8,3341,0,2141,1,0,0,1,0,0,0,0,0,0,1,0,0,0,35,0,882,12,0,0,0,1,0,0,1752,2,0,6,9,1
"3165",1,663,2,40,2,14,4417,0,3036,1,1,0,1,0,0,1,0,0,0,0,0,0,0,31,1,524,14,0,0,0,0,1,0,53,2,0,0,1,1
"4387",0,0,0,34,2,9,249,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38,1,1949,1,0,0,0,0,0,0,1004,1,0,6,4,1
"3580",0,0,0,48,0,12,3635,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,390,1,1,0,0,0,0,0,437,1,0,0,1,0
"4807",1,8351,0,35,0,7,4840,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,88,0,512,1,1,0,0,0,0,1,1,0,0,0,12,0
"282",0,0,0,33,3,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27,1,33,6,0,0,0,0,0,1,2566,1,0,3,1,1
"3684",1,1204,0,38,1,8,6504,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,59,0,1509,7,0,1,0,0,0,1,1,0,0,1,5,1
"4004",0,0,0,51,0,12,2044,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40,0,2494,4,0,1,0,0,0,0,1,0,0,2,9,1
